Qubits,Topology,Targets,J,Phase,Gates_A,Gates_B,Node,Success,Time_s,State,Shots
8,4_to_4,00001111|11110000,8,2.4125,251,251,lusitania,True,249.26755213737488,11110000,505
8,5_to_3,00001111|11110000,8,2.4125,307,195,lusitania,True,1419.5324048995972,00001111,505
8,5_to_3,00001111|11110000,8,2.4125,307,195,lusitania,True,1419.5324048995972,11110000,495
8,6_to_2,00001111|11110000,8,2.4125,363,139,lusitania,True,6024.827718257904,00001111,472
8,6_to_2,00001111|11110000,8,2.4125,363,139,lusitania,True,6024.827718257904,11110000,528
8,7_to_1,00001111|11110000,8,2.4125,419,83,lusitania,True,31463.53600502014,00001111,508
8,7_to_1,00001111|11110000,8,2.4125,419,83,lusitania,True,31463.53600502014,11110000,492
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,lusitania,True,6.139099597930908,100000001,355
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,lusitania,True,6.139099597930908,010000010,337
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,lusitania,True,6.139099597930908,001000100,308
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,lusitania,True,28.22010636329651,100000001,316
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,lusitania,True,28.22010636329651,010000010,348
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,lusitania,True,28.22010636329651,001000100,336
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,lusitania,True,144.7880129814148,100000001,334
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,lusitania,True,144.7880129814148,010000010,328
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,lusitania,True,144.7880129814148,001000100,338
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,lusitania,True,833.1070709228516,100000001,336
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,lusitania,True,833.1070709228516,010000010,346
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,lusitania,True,833.1070709228516,001000100,318
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,lusitania,True,3573.686525583267,100000001,333
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,lusitania,True,3573.686525583267,010000010,358
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,lusitania,True,3573.686525583267,001000100,309
9,7_to_2,100000001|010000010|001000100,9,2.705,674,204,computaex,True,82710.24816679955,100000001,325
9,7_to_2,100000001|010000010|001000100,9,2.705,674,204,computaex,True,82710.24816679955,010000010,333
9,7_to_2,100000001|010000010|001000100,9,2.705,674,204,computaex,True,82710.24816679955,001000100,342
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,lusitania,True,17631.846224546432,100000001,318
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,lusitania,True,17631.846224546432,010000010,355
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,lusitania,True,17631.846224546432,001000100,327
